Image,Contrast,Brightness,Edge Mean,Blue Intensity,Saturation,Pollution Score
clearSKY.jpeg,17.24454175033992,220.80703209876543,0.0,244.9518024691358,51.87602962962963,42.707990123456796
pollutionIMG.png,34.67842467554191,119.5084427215033,4.730124200505727,114.01427004313551,25.010594848529923,97.63493789974714
polluted.jpeg,28.54968365974378,126.86132889839233,10.67296269897838,126.85012275283124,18.995228478656845,94.66351865051081
pollutionIMG.png,34.67842467554191,119.5084427215033,4.730124200505727,114.01427004313551,25.010594848529923,97.63493789974714
